ID,zipcodes,zc_state,prop_pop_ge18,prop_hh_wchildren_le18,latitude,longitude,elevation,region,business_density_persqmi,avg_num_employees_perbiz,avg_annual_payroll_perbiz,growth_rank,growing_counties_b,growth_increase_percentage,prop_maildeliv_biz,pop_density,prop_water,prop_mail2pob,city_delivery_indicator,carrier_route_rate_sortation,shotguns2chardonnay,tatoo2tooth,spiritanimal,newzip1,newzip2,newzip3,ref_dt,date1,date2,date3,yb_4_05
3946,41083,KY,0.751,0.308,38.643241,-84.991128,404,South,0.349,11.75,293.417,0,0,0,0.016,38.542,0.013,0.136,N,C,22.92241968,0.393438183,Rock Chuck,41001,00683,13666,4/1/15,2/7/15,10/12/14,8/20/14,1
3949,41094,KY,0.713,0.37,38.887518,-84.635303,846,South,6.275,16.862,652.177,95,121737,2.5,0.049,302.253,0.006,0.033,Y,C,42.59319024,0.38590984,Narwhal,41001,68502,41544,4/1/15,2/2/15,11/6/14,9/20/14,1
3952,41144,KY,0.767,0.283,38.528392,-82.949583,536,South,0.871,11.267,370.053,0,0,0,0.035,68.355,0.028,0.059,Y,D,39.1460368,2.124650701,Tapir,41101,99591,13810,4/1/15,1/26/15,11/3/14,8/19/14,1
3953,41146,KY,0.752,0.306,38.274772,-82.889433,608,South,0.933,0,0,0,0,0,0,128.149,0.003,0.258,N,C,23.02198694,0.4911932,Mole Rat,41101,43061,12946,4/1/15,3/14/15,12/24/14,11/19/14,1
3955,41168,KY,0.739,0.287,38.307452,-82.770626,560,South,0.458,8.84,318.36,0,0,0,0.012,55.723,0.001,0.072,N,C,40.57101845,16.48860299,Wolverine,41101,23876,32828,4/1/15,1/14/15,10/22/14,7/4/14,1
3956,41171,KY,0.81,0.285,38.131583,-83.076496,775,South,0.336,7.595,220.619,0,0,0,0.014,40.302,0.003,0.169,N,C,63.80787736,0.926197159,Sun Bear,41101,00778,63143,4/1/15,1/3/15,10/23/14,9/18/14,1
3957,41174,KY,0.776,0.254,38.707979,-83.00708,536,South,0.989,8.1,149,0,0,0,0.01,110.924,0.103,0.145,N,C,23.83014176,0.022220053,Platypus,41101,20136,50032,4/1/15,12/13/14,9/22/14,8/12/14,1
3962,41250,KY,0.777,0.275,37.740488,-82.483041,680,South,0.092,64.571,4391.143,0,0,0,0.003,15.703,0.003,0.055,N,C,22.01045637,7.120015016,Narwhal,41201,52202,59860,4/1/15,2/19/15,11/3/14,10/16/14,1
3963,41257,KY,0.713,0.359,37.919487,-82.788461,620,South,0.167,0,0,0,0,0,0.004,65.316,0.001,0,N,C,38.30978736,0.099077385,Wolverine,41201,75032,75490,4/1/15,12/4/14,9/22/14,9/12/14,1
3964,41257,KY,0.713,0.359,37.919487,-82.788461,620,South,0.167,0,0,0,0,0,0.004,65.316,0.001,0,N,C,44.54853451,1.745562372,Rock Chuck,41201,84301,56517,4/1/15,12/24/14,9/21/14,8/18/14,1
3965,41263,KY,0.726,0.359,37.865893,-82.753274,620,South,0.317,0,0,0,0,0,0,83.214,0.014,0,N,C,29.80561227,0.324103939,Sun Bear,41201,78007,57475,4/1/15,2/15/15,12/9/14,10/12/14,1
3967,41274,KY,0.737,0.336,37.869378,-82.824087,620,South,1.62,5.5,94,0,0,0,0.007,157.937,0,0.486,N,C,29.33127617,2.228916756,Mole Rat,41201,74740,87108,4/1/15,1/30/15,12/12/14,10/2/14,1
3968,41317,KY,0.732,0.288,37.4639,-83.202767,779,South,0.127,0,46,0,0,0,0.007,8.036,0.007,0,N,C,39.5464008,0.861755127,Wolverine,41301,14475,02562,4/1/15,3/20/15,12/9/14,10/30/14,1
3969,41332,KY,0.783,0.247,37.795329,-83.403245,975,South,0.237,7.9,188.9,0,0,0,0.013,28.072,0.003,0.268,N,C,46.95205935,0.755101523,Rock Chuck,41301,38921,64840,4/1/15,3/2/15,2/9/15,11/15/14,1
3972,41421,KY,0.721,0.356,37.993242,-83.146951,830,South,0,0,0,0,0,0,0,19.848,0,0,N,C,55.44079257,0.195835661,Mole Rat,41408,93523,18438,4/1/15,12/12/14,9/29/14,7/3/14,1
3975,41519,KY,0.765,0.312,37.584918,-82.331518,681,South,0.188,0,0,0,0,0,0,104.077,0,0.249,N,C,47.63325524,0.693448244,Tapir,41501,95956,99605,4/1/15,2/16/15,11/17/14,8/30/14,1
3980,41547,KY,0.77,0.266,37.529748,-82.034659,681,South,0.148,0,0,0,0,0,0,54.594,0,0.328,N,C,50.50762585,1.277346042,Sun Bear,41501,67637,05655,4/1/15,12/30/14,10/1/14,8/4/14,1
3984,41567,KY,0.696,0.375,37.568214,-82.27135,681,South,0.91,0,0,0,0,0,0.016,111.988,0,0,N,C,25.31350705,0.205329819,Sun Bear,41501,85213,02188,4/1/15,1/6/15,9/11/14,8/16/14,1
3986,41607,KY,0.783,0.248,37.627294,-82.849704,643,South,0.348,0,0,0,0,0,0.004,55.362,0,0.287,N,C,29.8116075,1.419718027,Mole Rat,41601,56684,17570,4/1/15,1/25/15,12/19/14,9/27/14,1
3988,41616,KY,0.768,0.23,37.599363,-82.876742,643,South,0.219,0,0,0,0,0,0.008,58.054,0.001,0.131,N,C,58.77282187,0.798990203,Tapir,41601,12143,33514,4/1/15,3/29/15,3/27/15,3/21/15,1
3989,41621,KY,0.757,0.321,37.62622,-82.726115,643,South,7.452,1.8,37.4,0,0,0,0,490.313,0.025,0.234,N,C,42.77666141,8.82151674,Wolverine,41601,99157,47959,4/1/15,2/10/15,12/16/14,8/30/14,1
3991,41635,KY,0.772,0.293,37.501828,-82.64336,643,South,2.089,6.674,257.744,0,0,0,0.01,148.479,0.002,0.272,N,C,43.77289085,38.32077474,Armadillo,41601,61036,30553,4/1/15,12/7/14,12/1/14,8/15/14,1
3992,41636,KY,0.749,0.26,37.393936,-82.716461,643,South,0.51,0,0,0,0,0,0.013,100.449,0,0.28,N,C,49.46478339,0.314793047,Axolotl,41601,15963,97064,4/1/15,3/19/15,2/12/15,1/6/15,1
3994,41645,KY,0.741,0.343,37.519061,-82.794627,643,South,1,9.385,414.308,0,0,0,0.009,97.538,0,0,N,C,43.39085732,4.279582079,Sun Bear,41601,16625,20024,4/1/15,12/27/14,12/21/14,12/2/14,1
3995,41647,KY,0.732,0.312,37.42671,-82.707793,643,South,1.297,12.208,411.458,0,0,0,0.001,98.113,0,0.48,N,C,47.63193482,1.036375654,Grey Goose,41601,25704,29575,4/1/15,12/18/14,11/11/14,9/20/14,1
3996,41666,KY,0.787,0.255,37.442341,-82.807054,643,South,0.664,2.667,76.5,0,0,0,0.003,100.52,0.004,0.515,N,C,45.64704898,3.276294681,Armadillo,41601,13744,61468,4/1/15,1/7/15,11/1/14,8/23/14,1
3998,41667,KY,0.718,0.352,37.31832,-82.690858,643,South,0.126,0,0,0,0,0,0,90.749,0,0.25,N,C,34.53804555,0.245719196,Platypus,41601,77077,65032,4/1/15,12/1/14,10/8/14,6/24/14,1
3999,41669,KY,0.837,0.24,37.330108,-82.71757,643,South,1.151,0,0,0,0,0,0,248.849,0,0.53,N,C,28.70889323,0.399919759,Platypus,41601,54661,33573,4/1/15,12/25/14,10/22/14,9/17/14,1
4001,41723,KY,0.731,0.329,37.254722,-83.309891,873,South,0.242,1.4,27.2,0,0,0,0.012,74.255,0.003,0,N,C,38.77882889,0.010355925,Platypus,41701,50264,49701,4/1/15,1/15/15,12/29/14,9/23/14,1
4003,41725,KY,0.764,0.262,37.31282,-83.055804,1032,South,2.939,0,171.25,0,0,0,0,127.847,0,0.667,N,C,41.26770054,27.15755975,Platypus,41701,85357,67260,4/1/15,1/21/15,12/24/14,11/6/14,1
4004,41727,KY,0.764,0.29,37.354034,-83.330286,873,South,1.436,41.188,1616.375,0,0,0,0.022,57.44,0.009,0.486,N,C,43.92082158,0.158530228,Platypus,41701,23050,77331,4/1/15,2/7/15,1/3/15,9/29/14,1
4005,41735,KY,0.742,0.274,37.019971,-83.089229,873,South,0.115,0,0,0,0,0,0.008,33.846,0,0.09,N,C,39.45646642,0.765814396,Axolotl,41701,17304,01843,4/1/15,1/12/15,10/23/14,10/9/14,1
4006,41746,KY,0.76,0.267,37.218086,-83.101512,873,South,0.886,0,133.571,0,0,0,0.003,105.643,0.006,0.696,N,C,41.65273667,0.070436543,Narwhal,41701,95075,43930,4/1/15,3/17/15,2/20/15,2/6/15,1
4007,41746,KY,0.76,0.267,37.218086,-83.101512,873,South,0.886,0,133.571,0,0,0,0.003,105.643,0.006,0.696,N,C,37.82192422,1.073314545,Grey Goose,41701,30668,75002,4/1/15,2/20/15,11/13/14,9/20/14,1
4008,41754,KY,0.754,0.324,37.310956,-83.332517,873,South,0.914,0,0,0,0,0,0.015,105.071,0.026,0.122,N,C,27.55485917,10.09907653,Armadillo,41701,37187,33626,4/1/15,3/17/15,12/11/14,10/31/14,1
4010,41772,KY,0.838,0.218,37.446276,-83.059466,1032,South,0.032,0,0,0,0,0,0,8.757,0.002,0.355,N,C,36.36228474,0.287808347,Tapir,41701,17063,86301,4/1/15,12/5/14,8/27/14,7/4/14,1
4013,41773,KY,0.763,0.295,37.233102,-83.038807,873,South,0.553,0,0,0,0,0,0.002,78.233,0.013,0.481,N,C,27.50470886,1.123279541,Armadillo,41701,49287,74085,4/1/15,12/21/14,11/11/14,10/17/14,1
4014,41774,KY,0.802,0.252,37.158744,-83.122036,873,South,0.166,4.75,167.375,0,0,0,0.01,55.231,0.005,0.277,N,C,56.88544572,0.078742651,Armadillo,41701,16362,72751,4/1/15,2/22/15,1/25/15,9/29/14,1
4016,41812,KY,0.817,0.158,37.243012,-82.765699,1164,South,0.82,0,0,0,0,0,0.018,37.736,0,0.299,N,C,41.25480323,0.07799118,Narwhal,41804,49874,98056,4/1/15,2/10/15,1/3/15,10/8/14,1
4017,41819,KY,0.809,0.235,37.000461,-83.071576,1164,South,0.114,0,0,0,0,0,0.005,22.36,0,0,N,C,45.37795808,3.768672313,Wolverine,41804,70067,33137,4/1/15,12/17/14,12/11/14,9/12/14,1
4018,41819,KY,0.809,0.235,37.000461,-83.071576,1164,South,0.114,0,0,0,0,0,0.005,22.36,0,0,N,C,44.19058053,0.798262497,Platypus,41804,60922,68117,4/1/15,1/27/15,10/21/14,10/10/14,1
4020,41832,KY,0.788,0.233,37.149022,-82.972152,1164,South,0,0,0,0,0,0,0.006,66.24,0.005,0,N,C,26.26505699,0.219361748,Wolverine,41804,47882,44601,4/1/15,12/6/14,10/13/14,8/31/14,1
4021,41834,KY,0.765,0.286,37.276675,-82.950316,1032,South,0.485,0,0,0,0,0,0.011,53.278,0.009,0.662,N,C,29.01252561,5.576879571,Rock Chuck,41804,51536,07701,4/1/15,12/26/14,12/15/14,11/21/14,1
4022,41834,KY,0.765,0.286,37.276675,-82.950316,1032,South,0.485,0,0,0,0,0,0.011,53.278,0.009,0.662,N,C,36.85862583,0.588754561,Mole Rat,41804,82514,38261,4/1/15,1/3/15,10/31/14,7/28/14,1
4023,41837,KY,0.745,0.321,37.119559,-82.736784,1164,South,0.599,23.125,513.875,0,0,0,0.002,96.108,0.001,0.448,N,C,40.88722583,0.213634863,Rock Chuck,41804,13160,78119,4/1/15,3/14/15,11/29/14,10/19/14,1
4024,41843,KY,0.797,0.239,37.27578,-82.854869,1032,South,0.469,0,110.571,0,0,0,0,63.546,0.001,0.331,N,C,39.54119106,4.049433684,Mole Rat,41804,60013,04962,4/1/15,1/28/15,12/25/14,9/18/14,1
4027,41861,KY,0.815,0.271,37.384624,-82.84264,1032,South,0.92,0,0,0,0,0,0,49.678,0,0,N,C,45.95076599,0.126936246,Tapir,41804,17603,38461,4/1/15,12/8/14,9/12/14,5/31/14,1
4028,42001,KY,0.776,0.25,37.042771,-88.707822,341,South,15.975,18.237,653.992,0,0,0,0.096,381.425,0.067,0,Y,D,35.13972018,0.542844174,Platypus,42001,52054,63834,4/1/15,3/15/15,2/26/15,11/26/14,1
4029,42003,KY,0.777,0.256,37.01839,-88.580574,341,South,11.077,12.239,450.835,0,0,0,0.082,426.443,0.054,0,Y,D,25.4186095,0.087725303,Axolotl,42001,13679,74343,4/1/15,12/5/14,10/8/14,7/29/14,1
4030,42022,KY,0.798,0.256,37.147713,-88.948706,368,South,2.033,0,0,0,0,0,0,211.382,0,0.689,N,C,50.49128546,0.838320421,Sun Bear,42001,95568,46815,4/1/15,12/16/14,8/26/14,6/3/14,1
4031,42023,KY,0.792,0.252,36.865282,-89.016456,357,South,0.41,7.61,179.317,0,0,0,0.013,24.229,0.02,0.18,N,C,44.4531439,2.852136373,Armadillo,42001,24085,50538,4/1/15,2/12/15,11/11/14,7/25/14,1
4034,42032,KY,0.74,0.2,36.770522,-89.097314,354,South,1.844,0,0,0,0,0,0,118.009,0.228,0.342,N,C,42.73083145,0.134422936,Narwhal,42001,95608,12858,4/1/15,12/25/14,10/30/14,8/23/14,1
4035,42035,KY,0.739,0.347,36.904818,-88.881185,357,South,0.64,4.167,112.278,0,0,0,0.012,37.981,0.011,0.201,N,C,24.42420576,0.417261193,Grey Goose,42001,49642,26812,4/1/15,1/2/15,11/7/14,10/14/14,1
4036,42037,KY,0.966,0.056,37.1596,-88.1846,584,South,0,0,0,0,0,0,0,28.404,0,0.944,N,C,40.17513577,2.101628191,Grey Goose,42001,76444,54217,4/1/15,1/25/15,12/5/14,10/27/14,1
4037,42038,KY,0.854,0.193,37.044738,-88.020606,496,South,1.131,5.949,166.556,0,0,0,0.038,60.522,0.114,0.137,N,C,48.09174316,0.099406816,Armadillo,42001,02494,74957,4/1/15,12/8/14,8/23/14,8/14/14,1
4038,42038,KY,0.854,0.193,37.044738,-88.020606,496,South,1.131,5.949,166.556,0,0,0,0.038,60.522,0.114,0.137,N,C,39.40840714,0.318319355,Grey Goose,42001,99513,00739,4/1/15,12/3/14,11/3/14,8/13/14,1
4039,42041,KY,0.797,0.217,36.568856,-88.846333,296,South,0.826,13.505,448.703,0,0,0,0.057,42.02,0.006,0.065,Y,D,43.21345028,1.416535118,Tapir,42001,96141,64643,4/1/15,12/24/14,10/10/14,9/17/14,1
4040,42051,KY,0.752,0.321,36.849084,-88.641633,491,South,0.588,0,0,0,0,0,0.017,50.6,0.01,0.034,N,C,45.18061514,1.436979097,Wolverine,42001,54519,53913,4/1/15,12/14/14,10/3/14,9/4/14,1
4041,42051,KY,0.752,0.321,36.849084,-88.641633,491,South,0.588,0,0,0,0,0,0.017,50.6,0.01,0.034,N,C,43.63710928,0.080580149,Mole Rat,42001,19033,41839,4/1/15,1/26/15,10/24/14,9/11/14,1
4044,42054,KY,0.739,0.337,36.715036,-88.418178,480,South,0.309,2.778,48.111,0,0,0,0.006,33.753,0.01,0.044,N,D,56.78715671,0.804103419,Platypus,42001,89054,18211,4/1/15,3/31/15,2/20/15,1/26/15,1
4045,42055,KY,0.838,0.187,37.00836,-88.122955,496,South,0.888,12.05,273.525,0,0,0,0.028,57.944,0.142,0.086,N,C,41.48896284,1.707826692,Narwhal,42001,42713,59343,4/1/15,1/13/15,12/9/14,11/9/14,1
4047,42069,KY,0.767,0.295,36.910002,-88.750764,491,South,0.725,5.211,148.579,0,0,0,0.005,41.98,0.005,0.046,N,D,37.38388637,7.053189906,Axolotl,42001,32130,83254,4/1/15,1/2/15,11/8/14,7/9/14,1
4048,42079,KY,0.772,0.266,36.574709,-88.581981,491,South,0.288,7.267,158.2,0,0,0,0.018,27.367,0.004,0.095,N,C,32.82238127,0.377039161,Wolverine,42001,85210,24974,4/1/15,3/14/15,2/2/15,12/22/14,1
4049,42082,KY,0.78,0.265,36.913414,-88.518235,491,South,0.531,4.733,94.267,0,0,0,0.017,65.335,0.021,0.078,N,C,34.97014294,0.073716953,Narwhal,42001,78742,80742,4/1/15,2/22/15,2/3/15,1/21/15,1
4050,42083,KY,0.791,0.253,37.155019,-88.284204,344,South,0.069,0,0,0,0,0,0.012,15.442,0.028,0.03,N,C,36.48347607,0.763022614,Platypus,42001,83801,27046,4/1/15,12/21/14,11/23/14,8/12/14,1
4051,42104,KY,0.772,0.292,36.880614,-86.459565,529,South,16.021,15.12,353.513,0,0,0,0.06,527.685,0.006,0,Y,D,26.89463564,2.24423653,Platypus,42101,94526,08234,4/1/15,1/13/15,11/6/14,7/30/14,1
4052,42123,KY,0.745,0.273,36.816471,-85.994318,805,South,0.339,4,88.25,0,0,0,0.013,35.593,0.037,0,N,C,37.14549729,10.81035633,Grey Goose,42101,47452,84528,4/1/15,12/16/14,12/4/14,10/18/14,1
4056,42140,KY,0.771,0.257,36.666714,-85.842366,923,South,0.485,9.4,192.05,0,0,0,0.027,30.676,0.01,0.135,N,C,63.39234476,0.214041286,Armadillo,42101,22102,55947,4/1/15,2/16/15,12/4/14,10/1/14,1
4057,42154,KY,0.757,0.323,37.054043,-85.726374,843,South,0.094,0,0,0,0,0,0.016,32.46,0.009,0.045,N,C,30.83196295,0.289227526,Grey Goose,42101,50626,55613,4/1/15,1/26/15,11/7/14,10/9/14,1
4062,42210,KY,0.774,0.265,37.230502,-86.261146,537,South,0.431,7.887,185.306,0,0,0,0.017,29.447,0.009,0.208,N,D,6.978480943,0.697265518,Narwhal,42202,62832,95646,4/1/15,12/22/14,10/22/14,8/14/14,1
4063,42223,KY,0.63,0.844,36.587872,-87.531983,534,South,6.999,24.698,1034.642,0,0,0,0.01,1309.805,0,0.179,Y,D,47.13079907,2.306204762,Sun Bear,42202,12985,43943,4/1/15,1/6/15,12/18/14,10/12/14,1
4068,42280,KY,0.705,0.382,36.9502,-87.106389,631,South,0.136,0,0,0,0,0,0.001,21.942,0.005,0,N,C,49.80797362,0.025024391,Grey Goose,42202,50046,02452,4/1/15,1/16/15,9/26/14,8/28/14,1
4069,42320,KY,0.747,0.293,37.353872,-86.863956,429,South,0.977,27.035,637.903,0,0,0,0.045,55.691,0.031,0.068,Y,C,23.51903573,0.227243552,Tapir,42301,72204,13493,4/1/15,2/28/15,11/4/14,10/19/14,1
4070,42324,KY,0.769,0.297,37.135528,-86.98109,538,South,0.11,0,0,0,0,0,0.004,34.941,0.013,0.084,N,C,29.89656783,4.159220125,Rock Chuck,42301,14806,69343,4/1/15,12/3/14,9/30/14,6/4/14,1
4071,42326,KY,0.728,0.275,37.196314,-86.998895,538,South,0,0,0,0,0,0,0,34.447,0.064,0.348,N,C,44.28978615,1.353165338,Rock Chuck,42301,37713,58472,4/1/15,3/5/15,11/12/14,10/31/14,1
4072,42328,KY,0.738,0.346,37.413404,-87.021,429,South,0.171,0,0,0,0,0,0.009,21.566,0.027,0.161,N,C,43.86515032,19.72607455,Tapir,42301,96027,56176,4/1/15,1/14/15,10/6/14,9/8/14,1
4073,42332,KY,0.79,0.21,37.254932,-87.093802,538,South,3.317,0,0,0,0,0,0,449.42,0.003,0.214,N,C,58.1847041,0.555674498,Wolverine,42301,56376,57422,4/1/15,2/21/15,12/14/14,8/21/14,1
4075,42366,KY,0.737,0.338,37.716884,-86.932744,351,South,0.757,8.311,311.934,0,0,0,0.008,72.747,0.008,0.036,N,C,34.17764444,0.605058353,Grey Goose,42301,66085,50561,4/1/15,2/12/15,1/29/15,1/16/15,1
4076,42371,KY,0.79,0.224,37.499022,-87.270187,396,South,0.079,5,184,0,0,0,0.019,12.524,0.02,0,N,C,33.09781349,0.440268261,Axolotl,42301,71642,93252,4/1/15,12/6/14,10/2/14,7/20/14,1
4078,42376,KY,0.744,0.325,37.622298,-87.112722,351,South,0.57,4.368,110.877,0,0,0,0.014,57.999,0.01,0.04,N,C,29.4203402,1.631029103,Armadillo,42301,44412,19711,4/1/15,2/22/15,12/21/14,12/11/14,1
4079,42408,KY,0.767,0.281,37.178686,-87.666992,513,South,0.56,12.403,358.194,0,0,0,0.025,52.371,0.016,0.053,Y,C,39.20071416,0.427473867,Tapir,42404,48701,88003,4/1/15,12/17/14,8/29/14,5/28/14,1
4080,42410,KY,0.73,0.297,37.263854,-87.514704,513,South,7.607,13.25,631.1,0,0,0,0.027,555.344,0.042,0.137,Y,C,44.43649202,0.19504967,Axolotl,42404,72577,05651,4/1/15,12/6/14,9/20/14,8/28/14,1
4082,42450,KY,0.77,0.242,37.391308,-87.762131,538,South,1.174,8.129,241.629,0,0,0,0.042,68.171,0.025,0.049,Y,C,39.3913374,0.003314684,Wolverine,42404,60491,49777,4/1/15,2/19/15,2/14/15,1/10/15,1
4083,42452,KY,0.766,0.298,37.68583,-87.514638,432,South,0.411,101.818,4521.545,0,0,0,0.015,39.969,0.013,0.083,N,C,39.35749704,0.015510477,Platypus,42404,35761,51652,4/1/15,3/31/15,2/4/15,2/3/15,1
4084,42452,KY,0.766,0.298,37.68583,-87.514638,432,South,0.411,101.818,4521.545,0,0,0,0.015,39.969,0.013,0.083,N,C,31.63722784,0.634602005,Wolverine,42404,68022,17566,4/1/15,1/7/15,10/31/14,8/29/14,1
4085,42456,KY,0.746,0.31,37.514821,-87.498165,538,South,0.18,5,189.917,0,0,0,0.004,25.29,0.008,0.122,N,C,37.03605571,0.671373499,Grey Goose,42404,59521,10271,4/1/15,12/3/14,11/21/14,8/25/14,1
4086,42458,KY,0.759,0.32,37.860974,-87.426778,432,South,0.486,7.625,273.875,0,0,0,0.012,69.855,0.036,0.052,N,C,26.78657738,0.555912497,Rock Chuck,42404,29053,64061,4/1/15,2/5/15,12/24/14,12/10/14,1
4089,42603,KY,0.854,0.183,36.784582,-84.993274,962,South,0.546,0,0,0,0,0,0.005,35.519,0.001,0.022,N,C,38.19867806,2.558929458,Grey Goose,42602,43040,11565,4/1/15,12/28/14,12/20/14,10/10/14,1
4090,42633,KY,0.772,0.268,36.792874,-84.811151,926,South,0.641,13.763,354.792,0,0,0,0.041,46.135,0.043,0.088,Y,C,35.84766806,1.504030136,Wolverine,42602,92273,73075,4/1/15,3/25/15,11/30/14,11/27/14,1
4093,42715,KY,0.712,0.266,36.961568,-85.391601,752,South,0.194,5,69.333,0,0,0,0.005,22.406,0.001,0.125,N,C,31.14793879,0.565091231,Armadillo,42701,47524,04606,4/1/15,3/1/15,12/18/14,10/17/14,1
4095,42721,KY,0.754,0.289,37.393208,-86.505119,635,South,0.35,5.98,146.02,0,0,0,0.02,27.327,0.008,0.125,N,C,32.46738135,0.31922502,Sun Bear,42701,32024,65323,4/1/15,1/6/15,9/11/14,8/28/14,1
4096,42724,KY,0.756,0.306,37.670112,-86.061726,731,South,0.689,8.491,296.547,0,0,0,0.021,61.253,0.01,0.041,N,C,45.87467417,0.423069353,Rock Chuck,42701,58830,35974,4/1/15,1/10/15,10/5/14,9/7/14,1
4097,42731,KY,0.754,0.246,36.87074,-85.564065,582,South,0,0,0,0,0,0,0,30.408,0.004,0,N,C,43.9977332,0.238248725,Wolverine,42701,48130,79379,4/1/15,12/21/14,10/7/14,9/1/14,1
4098,42732,KY,0.741,0.31,37.605436,-86.115657,731,South,0.24,2.357,56.929,0,0,0,0.015,36.405,0.004,0.027,N,C,38.59800028,2.700370748,Mole Rat,42701,72390,91505,4/1/15,2/22/15,10/27/14,8/20/14,1
4101,42740,KY,0.747,0.3,37.58813,-85.945807,731,South,0.883,13.214,251.393,0,0,0,0.017,62.212,0.016,0.092,N,C,43.49333671,7.347032841,Wolverine,42701,44881,78850,4/1/15,1/24/15,12/4/14,8/23/14,1
4103,42749,KY,0.752,0.287,37.173146,-85.860294,595,South,0.943,30.965,1034.791,0,0,0,0.046,57.507,0.012,0.049,Y,C,46.83689017,0.232895192,Grey Goose,42701,75933,14532,4/1/15,3/28/15,3/18/15,1/11/15,1
4106,42784,KY,0.749,0.303,37.456333,-85.92344,731,South,0.602,4.833,123.972,0,0,0,0.015,44.931,0.006,0.069,N,C,40.63682566,10.39955039,Axolotl,42701,11776,50140,4/1/15,2/7/15,10/26/14,8/13/14,1
4117,43016,OH,0.733,0.353,40.100256,-83.139142,744,Midwest,47.374,21.051,1095.652,0,0,0,0.035,1730.569,0.009,0.01,Y,B,44.92361484,0.241327893,Wolverine,43001,27505,90743,4/1/15,1/13/15,10/4/14,7/1/14,1
4118,43016,OH,0.733,0.353,40.100256,-83.139142,744,Midwest,47.374,21.051,1095.652,0,0,0,0.035,1730.569,0.009,0.01,Y,B,26.12843546,2.654307376,Narwhal,43001,12969,63945,4/1/15,2/9/15,1/11/15,12/3/14,1
4119,43023,OH,0.766,0.37,40.082693,-82.546226,829,Midwest,5.032,16.418,520.05,0,0,0,0.044,255.085,0.006,0.047,Y,B,50.83704828,0.00764693,Wolverine,43001,27248,76044,4/1/15,2/28/15,12/25/14,11/11/14,1
4121,43025,OH,0.785,0.259,39.977253,-82.515652,829,Midwest,3.381,28.746,1262.839,0,0,0,0.035,152.03,0.022,0.139,N,D,29.59349202,1.730994051,Wolverine,43001,10975,97741,4/1/15,1/13/15,10/24/14,9/12/14,1
4122,43025,OH,0.785,0.259,39.977253,-82.515652,829,Midwest,3.381,28.746,1262.839,0,0,0,0.035,152.03,0.022,0.139,N,D,32.62300374,0.026265519,Narwhal,43001,25550,43055,4/1/15,12/9/14,9/20/14,6/24/14,1
4125,43056,OH,0.76,0.289,39.995904,-82.33834,829,Midwest,4.857,19.05,567.014,0,0,0,0.044,203.1,0.009,0.013,Y,B,44.76933943,0.15232975,Sun Bear,43001,32055,11976,4/1/15,1/26/15,10/21/14,10/7/14,1
4127,43076,OH,0.775,0.274,39.89303,-82.365926,958,Midwest,1.144,12.012,628.11,0,0,0,0.019,126.257,0.021,0.091,N,D,58.500587,2.285824764,Tapir,43001,53954,04772,4/1/15,2/16/15,12/2/14,11/16/14,1
4128,43101,OH,0.732,0.292,39.464256,-82.745597,620,Midwest,18.248,3,83.6,0,0,0,0,1386.861,0.004,0.962,N,C,41.37904115,5.377929297,Narwhal,43101,34116,76487,4/1/15,1/30/15,12/15/14,9/3/14,1
4130,43103,OH,0.729,0.353,39.726097,-82.963182,702,Midwest,1.386,9.078,278.078,0,0,0,0.029,127.796,0.007,0.029,Y,D,24.26419794,2.229075424,Grey Goose,43101,13219,62888,4/1/15,12/20/14,8/28/14,7/4/14,1
4132,43112,OH,0.766,0.305,39.808767,-82.702584,898,Midwest,2.84,9.667,333.869,0,0,0,0.052,132.436,0.002,0.109,N,D,38.31808132,0.577520222,Mole Rat,43101,55429,02663,4/1/15,1/1/15,10/15/14,7/25/14,1
4133,43113,OH,0.77,0.272,39.59806,-82.94528,702,Midwest,3.253,15.669,549.564,0,0,0,0.062,144.191,0.008,0.026,Y,D,39.21263604,8.59406173,Armadillo,43101,95003,29322,4/1/15,3/22/15,12/3/14,9/17/14,1
4136,43126,OH,0.813,0.213,39.810877,-83.171778,744,Midwest,8.677,3,60.25,0,0,0,0,707.158,0.023,0.16,N,C,31.59655894,0.372608357,Rock Chuck,43101,45217,73627,4/1/15,12/12/14,10/5/14,9/25/14,1
4144,43164,OH,0.715,0.379,39.591297,-83.111218,702,Midwest,0.355,3.6,114.05,0,0,0,0.009,39.111,0.004,0.179,N,C,47.50499712,0.422273403,Narwhal,43101,28435,16403,4/1/15,12/10/14,11/3/14,9/3/14,1
4146,43209,OH,0.784,0.259,39.953726,-82.931776,744,Midwest,76.207,13.886,395.611,0,0,0,0.034,4368.362,0.016,0.029,Y,B,61.00977177,0.080642555,Platypus,43201,07980,36578,4/1/15,3/13/15,12/1/14,10/25/14,1
4147,43210,OH,0.979,0.338,40.004678,-83.02779,744,Midwest,36.869,0,0,0,0,0,0.115,6100.906,0.044,0.055,Y,D,35.02243197,0.081109077,Mole Rat,43201,02660,07102,4/1/15,1/15/15,11/5/14,10/17/14,1
4148,43210,OH,0.979,0.338,40.004678,-83.02779,744,Midwest,36.869,0,0,0,0,0,0.115,6100.906,0.044,0.055,Y,D,44.87493394,0.046968852,Armadillo,43201,62087,39180,4/1/15,12/26/14,10/22/14,7/3/14,1
